,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,candidates,Subjectivity,Polarity,Analysis
14,1589768453879390208,1589646899392688128,1667865310000.0,2022-11-08 00:55:10,+0100,,why always deceiving atiku  isnt that scamming your candidate,en,[],[],2318790449.0,2318790449,AdesinaOyedele,🇳🇬Abu Mariam🧱,2.0,00,https://twitter.com/AdesinaOyedele/status/1589768453879390208,[],[],0.0,,False,0.0,0.0,0.0,,Atiku,,,,,,,"[{'screen_name': 'AK_Babawo', 'name': 'Abubakar Kabir Babawo', 'id': '1303566934940803073'}]",,,,,Atiku,0.0,0.0,Neutral
15,1589768178997264385,1587833537507594243,1667865244000.0,2022-11-08 00:54:04,+0100,,pls our president in the making do not attend any debate again if atiku and tinubu are not in attendance pls,en,[],[],2685085088.0,2685085088,crux2016,crux,2.0,00,https://twitter.com/crux2016/status/1589768178997264385,[],[],0.0,,False,0.0,0.0,0.0,,Atiku,,,,,,,"[{'screen_name': 'PeterObi', 'name': 'Peter Obi', 'id': '1050779471731707904'}]",,,,,Atiku,0.0,0.0,Neutral
16,1589768142628454400,1589367372489842689,1667865236000.0,2022-11-08 00:53:56,+0100,,ekueme  you have shown the whole world your capacity atikuokowa is the right ticket come,en,[],[],1.2039581187591782e+18,1203958118759178240,EdevbieSon,David Edevbie First Son,2.0,00,https://twitter.com/EdevbieSon/status/1589768142628454400,[],[],0.0,,False,0.0,0.0,0.0,,Atiku,,,,,,,"[{'screen_name': 'IAOkowa', 'name': 'Dr. Ifeanyi Arthur Okowa', 'id': '1026733681912758273'}, {'screen_name': 'atiku', 'name': 'Atiku Abubakar', 'id': '177583133'}, {'screen_name': 'OfficialPDPNig', 'name': 'Official PDP Nigeria', 'id': '747064131166044160'}]",,,,,Atiku,0.46785714285714286,0.24285714285714285,Positive
17,1589768131878490112,1589702928751030272,1667865233000.0,2022-11-08 00:53:53,+0100,,reno omokri should please tell us why atiku and tinubu are always running away from debates,en,[],[],1.5170369518068204e+18,1517036951806820353,TamahMatthew,Tamah Matthew Ivwienievugharen,2.0,00,https://twitter.com/TamahMatthew/status/1589768131878490112,[],[],0.0,,False,0.0,0.0,0.0,,Atiku,,,,,,,"[{'screen_name': 'renoomokri', 'name': 'Reno Omokri', 'id': '264248576'}]",,,,,Atiku,0.0,0.0,Neutral
18,1589768120088301570,1589677203352354816,1667865230000.0,2022-11-08 00:53:50,+0100,,hmmm  now if it is you in tinubub or atiku show what will you do  be sincere with your damn self,en,[],[],1.5578170786225644e+18,1557817078622564352,AlimiAbdulsala5,Alman World,2.0,00,https://twitter.com/AlimiAbdulsala5/status/1589768120088301570,[],[],0.0,,False,0.0,1.0,0.0,,Atiku,,,,,,,"[{'screen_name': 'MaziJegz', 'name': 'Voyager👑', 'id': '599579442'}, {'screen_name': 'Fatai_Olanrewaj', 'name': 'Olanrewaju', 'id': '2524948349'}, {'screen_name': 'alwashik', 'name': ""Alwashik.PeterObi'sCasio"", 'id': '365111976'}, {'screen_name': 'AghoGodfrey', 'name': 'Agho Godfrey', 'id': '1541470574471512064'}, {'screen_name': 'AishaYesufu', 'name': 'Aisha Yesufu', 'id': '2531005222'}]",,,,,Atiku,0.5,0.5,Positive
19,1589768093450244098,1589768093450244098,1667865224000.0,2022-11-08 00:53:44,+0100,,is in a class of his own  if not for how bastardized the system in nigeria is through corruption how can tinubushettima and atikuokowa be in a leadership contest with peter obi  say no to the recycling of old and corrupt politicians,en,[],[],3231531221.0,3231531221,obiezuchukky,Nigeria Needs Peter Obi,2.0,00,https://twitter.com/obiezuchukky/status/1589768093450244098,[],[],0.0,,False,1.0,0.0,0.0,https://twitter.com/Ekwulu/status/1589648589789138945,Atiku,,,,,,,[],,,,,Atiku,0.7333333333333334,0.06666666666666665,Positive
20,1589768057479888897,1588543342455197703,1667865216000.0,2022-11-08 00:53:36,+0100,,i would rephrase a de vil is better than both pmb bat atiku and obaseki i know the devil gives good things but will take everything when you least expect it the aforementioned guys takes and never give  of what they take,en,[],[],448583220.0,448583220,Pullo619,tiger,2.0,00,https://twitter.com/Pullo619/status/1589768057479888897,[],[],0.0,,False,0.0,1.0,0.0,,Atiku,,,,,,,"[{'screen_name': 'chykeseze', 'name': 'chike', 'id': '195832289'}, {'screen_name': 'Angelmanuelinho', 'name': 'Real AngelManuelinho', 'id': '2746174384'}, {'screen_name': 'ifeanyispace', 'name': 'Ifeanyi Ijezie Patrick', 'id': '450950033'}, {'screen_name': 'DemolaRewaju', 'name': ""'Demola Olarewaju"", 'id': '194328601'}]",,,,,Atiku,0.375,0.22499999999999998,Positive
21,1589768026609848320,1589707710601527296,1667865208000.0,2022-11-08 00:53:28,+0100,,yeahage as nothing to do with leadingit our mindset that mattersbut not someone like atikuyou trying to add weight to an already sinking ship nigeria deserves more than that,en,[],[],1.2489070560248177e+18,1248907056024817664,legendpelenfts,LEGEND PELE NFTS,2.0,00,https://twitter.com/legendpelenfts/status/1589768026609848320,[],[],0.0,,False,1.0,0.0,0.0,,Atiku,,,,,,,"[{'screen_name': 'renoomokri', 'name': 'Reno Omokri', 'id': '264248576'}]",,,,,Atiku,0.5,0.5,Positive
22,1589767943281254401,1589729907348631552,1667865188000.0,2022-11-08 00:53:08,+0100,,liar from the pit of hell now i know the reason why governor ortom samuel tells him to go to hell bcos that is where he belong,en,[],[],1.543953113949823e+18,1543953113949822976,johnny_kalu,Johnny Kalu,2.0,00,https://twitter.com/johnny_kalu/status/1589767943281254401,[],[],0.0,,False,2.0,0.0,0.0,,Atiku,,,,,,,"[{'screen_name': 'omonlakiki', 'name': 'Paul Ibe', 'id': '48352777'}, {'screen_name': 'atiku', 'name': 'Atiku Abubakar', 'id': '177583133'}]",,,,,Atiku,0.0,0.0,Neutral
23,1589767912902266881,1589767912902266881,1667865181000.0,2022-11-08 00:53:01,+0100,,so bcos this man did not support atiku i should not vote him ka ka be make i sleep for my house for presidential election,en,[],[],7.862601670462013e+17,786260167046201344,csllormike241,Mike,2.0,00,https://twitter.com/csllormike241/status/1589767912902266881,[],[],0.0,,False,3.0,1.0,1.0,https://twitter.com/AwaTiMakinde/status/1589557446410113025,Atiku,,,,,,,[],,,,,Atiku,0.0,0.0,Neutral
24,1589767908904689664,1589501239938588672,1667865180000.0,2022-11-08 00:53:00,+0100,,came prepared for allaround robust development of nigeria and nigerians vote pdp in all,en,['atikuokowa'],[],1.2039581187591782e+18,1203958118759178240,EdevbieSon,David Edevbie First Son,2.0,00,https://twitter.com/EdevbieSon/status/1589767908904689664,[],[],0.0,,False,0.0,0.0,0.0,,Atiku,,,,,,,"[{'screen_name': 'IAOkowa', 'name': 'Dr. Ifeanyi Arthur Okowa', 'id': '1026733681912758273'}, {'screen_name': 'atiku', 'name': 'Atiku Abubakar', 'id': '177583133'}]",,,,,Atiku,0.0,0.0,Neutral
25,1589767842161127427,1589557258463383552,1667865164000.0,2022-11-08 00:52:44,+0100,,picking anthony over martinelli is like picking atiku over peter obi that a big mistake,en,[],[],1.5406368167679427e+18,1540636816767942656,Austin76127865,Augustina,2.0,00,https://twitter.com/Austin76127865/status/1589767842161127427,[],[],0.0,,False,2.0,0.0,0.0,,Atiku,,,,,,,"[{'screen_name': 'PoojaMedia', 'name': 'POOJA!!!', 'id': '461888257'}]",,,,,Atiku,0.1,0.0,Neutral
27,1589767814449344512,1589721141660487680,1667865158000.0,2022-11-08 00:52:38,+0100,,you care about benue people but your atiku has never chided the fulani invaders  your atiku has always maintained absolute silence on fulani invader calumny because he himself is a fulani  you care about benue people but pdp is fielding another fulani man to continue,en,[],[],2318790449.0,2318790449,AdesinaOyedele,🇳🇬Abu Mariam🧱,2.0,00,https://twitter.com/AdesinaOyedele/status/1589767814449344512,[],[],0.0,,False,10.0,0.0,0.0,,Atiku,,,,,,,"[{'screen_name': 'jrnaib2', 'name': ""Abdul-Aziz Na'ibi Abubakar"", 'id': '1005516333214261248'}]",,,,,Atiku,0.9,0.2,Positive
28,1589767767183724545,1589767767183724545,1667865146000.0,2022-11-08 00:52:26,+0100,,a crying baby you aint getting any apology your ass should rather tender apology looking for where to make a buck the buck stops at cic desk yes dino show respect please to mr obi  do not underestimate the incoming president of nigeria come  atiku sent you amp okowa,en,[],[],9.13520310770475e+17,913520310770475008,Ojinnaka11,Chief Val Ojinnaka 11,2.0,00,https://twitter.com/Ojinnaka11/status/1589767767183724545,[],[],0.0,,False,2.0,1.0,0.0,https://twitter.com/_dinomelaye/status/1589632445095501824,Atiku,,,,,,,[],,,,,Atiku,0.6,-0.2,Negative
29,1589767698590105600,1589767698590105600,1667865130000.0,2022-11-08 00:52:10,+0100,,lp campaign council says obi will no longer attend debates where tinubu atiku are absent,en,[],[],7.924374792867267e+17,792437479286726656,OlikaReporters,Truthlivenews.com,2.0,00,https://twitter.com/OlikaReporters/status/1589767698590105600,['https://truthlive.net/2022/11/07/2023-lp-campaign-council-says-obi-will-no-longer-attend-debates-where-tinubu-atiku-are-absent/'],[],0.0,,False,0.0,1.0,0.0,,Atiku,,,,,,,[],,,,,Atiku,0.0,0.0,Neutral
30,1589767679363411969,1589678213558857728,1667865125000.0,2022-11-08 00:52:05,+0100,,so dunamis go vote tinubu or atiku pastor paul enenche just warned about vote buying and you know it the two parties that does that didnt you see the rousing welcome he got at dunamis when he attendedif half of the population vote peter obi he has won the election,en,[],[],1.4660866986815693e+18,1466086698681569289,OsakweVictor8,Osakwe Victor,2.0,00,https://twitter.com/OsakweVictor8/status/1589767679363411969,[],[],0.0,,False,29.0,4.0,0.0,,Atiku,,,,,,,"[{'screen_name': 'DavidMc17880564', 'name': 'Utieyinnoritse McNeil', 'id': '1319456184546578432'}, {'screen_name': 'dykamadi', 'name': 'Dike Amadi Esq.', 'id': '3119840433'}, {'screen_name': 'PeterObi', 'name': 'Peter Obi', 'id': '1050779471731707904'}]",,,,,Atiku,0.5333333333333333,0.3166666666666667,Positive
31,1589767677568245760,1589699979891060737,1667865125000.0,2022-11-08 00:52:05,+0100,,i challenge them to do same like atikutambuwalkwankwasopo and see wonders i like the way theyre playing their cards matsorata kawai,en,[],[],426042485.0,426042485,abbah_1,ABBAH,2.0,00,https://twitter.com/abbah_1/status/1589767677568245760,[],[],0.0,,False,2.0,0.0,0.0,,Atiku,,,,,,,"[{'screen_name': 'IfedolapoOsun', 'name': 'Governor Ifedolapo Osun', 'id': '1493967886477676547'}]",,,,,Atiku,0.125,0.0,Neutral
32,1589767648413466625,1589767648413466625,1667865118000.0,2022-11-08 00:51:58,+0100,,a chieftain of the peoples democratic party pdp in abuja and the federal capital territory fct coordinator for the atiku abubakar presidential campaign for the  election danladi etsu zhin is deadpolitics,en,[],[],1.559181303714648e+18,1559181303714648065,AfricaBuzz3,Africa Buzz,2.0,00,https://twitter.com/AfricaBuzz3/status/1589767648413466625,['https://africabuzz.info/2022/11/07/just-in-le-coordinateur-de-la-campagne-atiku-decede-a-abuja-photos/'],[],0.0,,False,0.0,0.0,0.0,,Atiku,,,,,,,[],,,,,Atiku,0.0,0.0,Neutral
33,1589767642906513409,1589727680605589504,1667865117000.0,2022-11-08 00:51:57,+0100,,good,en,[],[],1.587948433649836e+18,1587948433649836033,ogahabdul1,ogah abdul,2.0,00,https://twitter.com/ogahabdul1/status/1589767642906513409,[],[],0.0,,False,0.0,0.0,0.0,,Atiku,,,,,,,"[{'screen_name': '_khadijah_atiku', 'name': 'Khadijah atiku🌷', 'id': '1549064311229878279'}, {'screen_name': 'Aleyu_umar', 'name': 'Aliyu yar adua', 'id': '1572920234528440320'}, {'screen_name': '__Mufeeda', 'name': 'Mufeedah🦋🥀', 'id': '1579908039175507974'}, {'screen_name': 'Ayshaa_Humaira', 'name': 'AYSHA HUMAIRA', 'id': '1571036937917534208'}, {'screen_name': 'Ameenatu_u', 'name': 'Ameenah🦋❤', 'id': '1573251738836127744'}, {'screen_name': 'faadimato', 'name': 'fatima xarah', 'id': '1530947467306475520'}, {'screen_name': 'Ayshat_Hassann', 'name': 'Ayshat🌹🦋', 'id': '1581231330150457345'}, {'screen_name': 'fauziya_wambai', 'name': 'Fauziya wambai', 'id': '1569711229874368515'}, {'screen_name': 'Fauzeyah_wakili', 'name': 'Fauzeeyert.🦋🌺', 'id': '1552957867107426305'}]",,,,,Atiku,0.6000000000000001,0.7,Positive
34,1589767587940159489,1589707710601527296,1667865104000.0,2022-11-08 00:51:44,+0100,,as we know atiku is no longer on the ballot your job to demarket obi wont work we are just waiting for apc to crash too,en,[],[],4327644687.0,4327644687,Duke_Yunus,Duke of Adavi,2.0,00,https://twitter.com/Duke_Yunus/status/1589767587940159489,[],[],0.0,,False,1.0,0.0,0.0,,Atiku,,,,,,,"[{'screen_name': 'renoomokri', 'name': 'Reno Omokri', 'id': '264248576'}]",,,,,Atiku,0.0,0.0,Neutral
35,1589767528502374400,1589707058617946112,1667865089000.0,2022-11-08 00:51:29,+0100,,these there plan all of them good road electricity good water na free education all them go,en,[],[],448084604.0,448084604,OROMIITANSIMPLE,Edgeconcept,2.0,00,https://twitter.com/OROMIITANSIMPLE/status/1589767528502374400,[],[],0.0,,False,0.0,0.0,0.0,,Atiku,,,,,,,"[{'screen_name': 'atiku', 'name': 'Atiku Abubakar', 'id': '177583133'}, {'screen_name': 'BwalaDaniel', 'name': 'D. H Bwala', 'id': '211802919'}]",,,,,Atiku,0.6666666666666666,0.6,Positive
37,1589767410974089217,1589696318867271680,1667865061000.0,2022-11-08 00:51:01,+0100,,ty e think still dey shock me oh tinubu  years atiku   politics indeed,en,[],[],1.533238461259518e+18,1533238461259517952,iammaximum01,Max,2.0,00,https://twitter.com/iammaximum01/status/1589767410974089217,[],[],0.0,,False,0.0,0.0,0.0,,Atiku,,,,,,,"[{'screen_name': 'DeeOneAyekooto', 'name': 'Ayekooto', 'id': '202154433'}, {'screen_name': 'obnna', 'name': 'Obinna', 'id': '221003125'}]",,,,,Atiku,0.0,0.0,Neutral
38,1589767333425213442,1589690443906056193,1667865043000.0,2022-11-08 00:50:43,+0100,,the conundrum for me is like this atiku can push constitutional reform more successfully than obi heatiku knows de terrain but he is also part of the establishment which id much rather be pulled down so question is can i sacrifice paradigm on the alter of devolution,en,[],[],360692360.0,360692360,Ka_Asor,Asor,2.0,00,https://twitter.com/Ka_Asor/status/1589767333425213442,[],[],0.0,,False,0.0,2.0,0.0,,Atiku,,,,,,,"[{'screen_name': 'EuginhoCortez', 'name': 'Gene Grey', 'id': '221725492'}]",,,,,Atiku,0.4847222222222222,0.32361111111111107,Positive
39,1589767294535684096,1589714972384559106,1667865034000.0,2022-11-08 00:50:34,+0100,,the reposition of the pdp ahead of  general elections will secure  victory for the atikuokowa pdp ticket and other pdp candidates,en,[],[],1.2039581187591782e+18,1203958118759178240,EdevbieSon,David Edevbie First Son,2.0,00,https://twitter.com/EdevbieSon/status/1589767294535684096,[],[],0.0,,False,0.0,0.0,0.0,,Atiku,,,,,,,"[{'screen_name': 'IAOkowa', 'name': 'Dr. Ifeanyi Arthur Okowa', 'id': '1026733681912758273'}, {'screen_name': 'OfficialPDPNig', 'name': 'Official PDP Nigeria', 'id': '747064131166044160'}]",,,,,Atiku,0.4916666666666667,0.10833333333333335,Positive
40,1589767246100168704,1589767246100168704,1667865022000.0,2022-11-08 00:50:22,+0100,,dear      pdp is in danger here in kaduna the leadership of kaduna state pdp are preparing of selling the party and its entire candidates i myself personally i will not vote pdp from top to bottom due to some reasons,en,[],[],1.329230879034577e+18,1329230879034576898,Yareemerhh,Abdulmumin Yusuf,2.0,00,https://twitter.com/Yareemerhh/status/1589767246100168704,[],['https://pbs.twimg.com/media/Fg_84iMXwAA_gIt.jpg'],1.0,https://pbs.twimg.com/media/Fg_84iMXwAA_gIt.jpg,False,0.0,0.0,0.0,,Atiku,,,,,,,[],,,,,Atiku,0.45,0.09375,Positive
41,1589767227901087744,1588141980961460229,1667865018000.0,2022-11-08 00:50:18,+0100,,bad product cannot be sold renodino and atiku have been rejected and expired,en,[],[],1.3625588668152832e+18,1362558866815283202,Godson63530357,Godson,2.0,00,https://twitter.com/Godson63530357/status/1589767227901087744,[],[],0.0,,False,0.0,0.0,0.0,,Atiku,,,,,,,"[{'screen_name': 'renoomokri', 'name': 'Reno Omokri', 'id': '264248576'}]",,,,,Atiku,0.6666666666666666,-0.6999999999999998,Negative
42,1589767198519984128,1589682220771725312,1667865011000.0,2022-11-08 00:50:11,+0100,,i have a question why wont atiku and tinubu attend the debate is atiku and tinubu too big to be interviewed by nigerians,en,[],[],177726624.0,177726624,si_natra,Frankie Sinatra,2.0,00,https://twitter.com/si_natra/status/1589767198519984128,[],[],0.0,,False,0.0,0.0,0.0,,Atiku,,,,,,,"[{'screen_name': 'renoomokri', 'name': 'Reno Omokri', 'id': '264248576'}]",,,,,Atiku,0.1,0.0,Neutral
43,1589767191359983616,1589498203174744064,1667865009000.0,2022-11-08 00:50:09,+0100,,for obi sake my own obi should stop attending those debates he should speak to us directed not those compromised tv stations if billionaire donald trump go attend debate  who is atiku and tinubu we have to chase these crazy bald heads out of our political,en,[],[],1.3406314667373568e+18,1340631466737356800,AmophoLilian,Lilian Amopho,2.0,00,https://twitter.com/AmophoLilian/status/1589767191359983616,[],[],0.0,,False,0.0,0.0,0.0,,Atiku,,,,,,,"[{'screen_name': 'firstladyship', 'name': 'NEFERTITI', 'id': '201237617'}]",,,,,Atiku,0.6666666666666666,0.0,Neutral
44,1589767170405302273,1589767170405302273,1667865004000.0,2022-11-08 00:50:04,+0100,,anybody supporting atiku in  is enemy of benue  ortom,en,[],[],7.683841209469092e+17,768384120946909186,Alabingonews,Alabingo,2.0,00,https://twitter.com/Alabingonews/status/1589767170405302273,['https://alabingo.com/anybody-supporting-atiku-in-2023-is-enemy-of-benue-ortom/'],[],0.0,,False,0.0,0.0,0.0,,Atiku,,,,,,,[],,,,,Atiku,0.25,0.25,Positive
45,1589767152508502017,1589729907348631552,1667865000000.0,2022-11-08 00:50:00,+0100,,why did you delete the deborahs tweet,en,[],[],1.2454191237037793e+18,1245419123703779334,osastick404,osastick,2.0,00,https://twitter.com/osastick404/status/1589767152508502017,[],[],0.0,,False,0.0,0.0,0.0,,Atiku,,,,,,,"[{'screen_name': 'omonlakiki', 'name': 'Paul Ibe', 'id': '48352777'}, {'screen_name': 'atiku', 'name': 'Atiku Abubakar', 'id': '177583133'}]",,,,,Atiku,0.0,0.0,Neutral
46,1589767151245996033,1589729907348631552,1667864999000.0,2022-11-08 00:49:59,+0100,,i am happy for one thing everybody is leaving pdp dont be surprised the only people that will vote for atiku will be his children and okowa,en,[],[],1.3454314585891267e+18,1345431458589126656,goalsforlife,Odu,2.0,00,https://twitter.com/goalsforlife/status/1589767151245996033,[],[],0.0,,False,0.0,0.0,0.0,,Atiku,,,,,,,"[{'screen_name': 'omonlakiki', 'name': 'Paul Ibe', 'id': '48352777'}, {'screen_name': 'atiku', 'name': 'Atiku Abubakar', 'id': '177583133'}]",,,,,Atiku,0.9666666666666667,0.3,Positive
47,1589767129078775808,1589707058617946112,1667864994000.0,2022-11-08 00:49:54,+0100,,you sef they pray im loaded,en,[],[],448084604.0,448084604,OROMIITANSIMPLE,Edgeconcept,2.0,00,https://twitter.com/OROMIITANSIMPLE/status/1589767129078775808,[],[],0.0,,False,0.0,0.0,0.0,,Atiku,,,,,,,"[{'screen_name': 'atiku', 'name': 'Atiku Abubakar', 'id': '177583133'}, {'screen_name': 'BwalaDaniel', 'name': 'D. H Bwala', 'id': '211802919'}]",,,,,Atiku,0.0,0.0,Neutral
48,1589767094203461632,1589739776445644801,1667864986000.0,2022-11-08 00:49:46,+0100,,brother the owner of  nduka obaigbena is the architect of all this nonsense abati is only acting his scripts  have lost respect for arise from the very day they took tundun and that useless  to atiku house with some selected questions and called it interview,en,[],[],1.2797466149414298e+18,1279746614941429766,jammyCE,jammyCE,2.0,00,https://twitter.com/jammyCE/status/1589767094203461632,[],[],0.0,,False,16.0,0.0,3.0,,Atiku,,,,,,,"[{'screen_name': 'SMinixta', 'name': 'Minixta of Women Affairs🎷💌', 'id': '1185489561411031041'}, {'screen_name': 'ruffydfire', 'name': 'oseni rufai', 'id': '52849126'}, {'screen_name': 'ARISEtv', 'name': 'ARISE NEWS', 'id': '1087778780'}]",,,,,Atiku,0.375,-0.075,Negative
